Name,Amount
FORTISBC ENERGY INC.,"133,460 "
FORTISBC INC.,"1,048,538 "
FORTISBC–NATURAL GAS,"222,952 "
FOSTER PARENT INDEMNITY PROGRAM,"60,785 "
"FOSTER, WALTER L","87,788 "
FOTOPRINT LTD,"37,607 "
FOUNDRY SPATIAL LTD.,"202,787 "
FOUR DIRECTIONS MANAGEMENT SERVICES LTD.,"356,694 "
FOUR SEASONS HOTEL VANCOUVER,"71,893 "
"FOURNIER, JAMES","43,514 "
FOWLER MOVING,"47,821 "
"FOWLER, GRAEME M","86,331 "
"FOX, MICHAEL","43,512 "
"FOX, WILLIAM J","924,484 "
FPINNOVATIONS,"367,904 "
"FRANCIS, CELIA","40,142 "
FRANK A.V. FALZON LAW CORPORATION,"374,561 "
FRASER BASIN COUNCIL SOCIETY,"126,150 "
FRASER ENVIRONMENTAL SERVICES,"39,465 "
FRASER HEALTH AUTHORITY,"13,053,485 "
FRASER RIVER PILE & DREDGE (GP) INC.,"564,361 "
FRASER STREET HOLDINGS LTD.,"67,200 "
FRASER VALLEY CONSERVANCY,"32,044 "
FRASER VALLEY EMPLOYMENT AND SUPPORT SERVICES CO–OPERATIVE,"162,472 "
FRASER VALLEY EQUIPMENT LTD.,"102,861 "
FRASER VALLEY INVASIVE PLANT COUNCIL SOCIETY,"70,182 "
"FRASER, ROBERT R","42,769 "
"FRAZER, GORDON WILSON","42,003 "
FRED ILNICKI DEVELOPMENTS LTD.,"34,568 "
FREE GROWING FORESTRY LTD.,"1,203,535 "
FREEMAN AUDIO VISUAL,"41,667 "
FREEPORT INDUSTRIES LTD.,"325,157 "
FREIGHT FORCE TRANSPORTATION LTD.,"67,473 "
FRESHWATER FISHERIES SOCIETY OF B.C.,"11,294,587 "
FRIENDS OF FORT STEELE SOCIETY,"112,028 "
FRIENDS OF HISTORIC HAT CREEK RANCH,"835,808 "
FRIESEN & EPP,"195,745 "
"FRIESEN, INGRID A","71,825 "
"FRIESEN, ROBERT STEWART","36,657 "
"FRIESEN, ROBERT WILLIAM","43,723 "
FRILAN APPRAISALS LLP,"46,515 "
FRISCHKORNMEDIACO,"170,335 "
FRONTIER POWER PRODUCTS LTD.,"33,591 "
FRONTLINE HELICOPTERS LTD.,"507,475 "
FRONTLINE MEDICAL SERVICES,"76,502 "
FRONTLINE OUTFITTERS LTD.,"51,896 "
"FROYLAND, GRANT P","103,740 "
FTG FRASER TRANSPORTATION GROUP PARTNERSHIP,"27,101,589 "
"FTI CONSULTING (SC), INC.","74,500 "
FTI CONSULTING CANADA ULC,"67,450 "
FTS FOREST TECHNOLOGY SYSTEMS LTD.,"357,794 "
"FUCHS, MICHELLE B","68,569 "
"FUERST, BARBARA A","227,546 "
FUGRO CANADA CORP.,"273,790 "
FUJITSU CONSULTING (CANADA) INC.,"20,306,550 "
FULTON & COMPANY LLP,"316,071 "
FULTON & COMPANY LLP IN TRUST,"15,147,045 "
FUNK SIGNS INC.,"49,176 "
"FUNK, WERNAR F","84,000 "
FUSION GENOMICS CORP.,"126,683 "
FUSION TIMBER INC.,"124,446 "
FUTURE FOREST SERVICES LTD.,"104,412 "
G & L CATWORK LTD.,"61,544 "
G & M MOORE TRUCKING,"26,206 "
G.C. QUEENS COURT LTD.,"156,337 "
G.P.S. FOREST CONSULTANTS LTD.,"68,405 "
G.R.E. CONSULTING LTD.,"51,141 "
G.R.S. SALVAGE DISPOSAL,"169,829 "
G.W. LINDBERG LAND SURVEYING INC.,"107,075 "
GABRIOLA FIRE PROTECTION IMPROVEMENT DISTRICT,"642,460 "
GAD HOLDINGS INC.,"315,979 "
GAGE FOREST MANAGEMENT LTD.,"63,129 "
"GAIRDNER, BONNIE MARIE","66,111 "
"GALACZY, PATRICIA","31,914 "
"GALE, KATHERINE SARA PETRA","25,906 "
GALENA CONTRACTORS LTD.,"1,488,055 "
GALL LEGGE GRANT MUNROE LLP,"946,845 "
GALLANT TRUCKING (2013) LTD.,"46,180 "
"GALLICANO, GRANT WILLIAM","52,670 "
"GANGI, LORENZO","28,564 "
GARDAWORLD CASH SERVICES CANADA CORPORATION,"93,633 "
GARFINKEL PUBLICATIONS INC.,"35,537 "
GARLING OSTENSEN,"166,526 "
GARNETT WILSON REALTY ADVISORS LTD,"229,957 "
GARSIDE SIGNS & DISPLAYS,"69,039 "
GARTNER CANADA CO.,"380,047 "
GATEWAY LAND SERVICES LTD.,"92,303 "
GATEWAY VILLAGE INVESTMENTS LTD.,"488,185 "
GCL CONTRACTING & ENGINEERING INC.,"1,519,293 "
GCR RAIL CROSSINGS,"28,272 "
GDA CONTRACTING INCORPORATED,"129,716 "
GDL CONSULTING INC.,"182,640 "
GEMINI ENVIRONMENTAL SOLUTIONS LTD.,"153,456 "
GENE MOSES CONSTRUCTION LTD.,"400,393 "
GENERAL MOTORS OF CANADA COMPANY,"754,831 "
GENERAL PROPERTIES LTD.,"308,993 "
GENERATION PRINTING LTD.,"260,395 "
GENESIS SECURITY BC GROUP LTD.,"385,162 "
GENESIS SECURITY INC.,"373,688 "
GENUMARK PROMOTIONAL MERCHANDISE INC.,"174,963 "
GEO TECH SYSTEMS,"60,197 "
GEOBRUGG NORTH AMERICA LLC,"99,882 "
GEOECHO COMMUNICATIONS INC.,"45,424 "
GEOKA RESOURCES LTD.,"124,154 "
GEONORTH CPT INVESTIGATIONS LTD.,"28,962 "
GEONORTH ENGINEERING LTD.,"1,039,568 "
GEORGE THOMPSON CONTRACTING LTD.,"106,472 "
GEO–SLOPE INTERNATIONAL LTD,"35,289 "
GEOSYS TECHNOLOGY SOLUTIONS LTD.,"314,808 "
GEOTECH DRILLING SERVICES LTD.,"510,408 "
"GERVIN, MARK","67,032 "
GETUMDONE CONTRACTING LTD.,"81,935 "
GEVITY CONSULTING INC.,"559,320 "
GHD LIMITED,"49,287 "
GHEMENT STATISTICAL CONSULTING CO,"26,627 "
GHOST LAKE ENTERPRISES LTD.,"39,499 "
GHW APPRAISALS NORTHWEST LTD.,"25,137 "
"GIESBRECHT, WESLEY C","61,360 "
GIFFELS WESTPRO CONSTRUCTORS INC.,"723,131 "
"GILES, WAYNE","32,671 "
"GILL, BALRAJ S","36,380 "
"GILL, BHUPINDER","31,128 "
"GILL, HARNEK S","53,527 "
"GILL, JASKARAN","119,050 "
"GILL, KASHMIR","38,911 "
"GILL, LAKHVIR SINGH","37,527 "
"GILL, MANDEEP SINGH","37,030 "
"GILL, MANMOHAN SINGH","139,727 "
"GILL, RUSSELL","68,998 "
GILL–AM INVESTMENTS LTD.,"1,880,936 "
GILLIES BAY IMPROVEMENT DISTRICT,"323,840 "
GILLISON'S VARIETY FABRICATION INC.,"80,929 "
GILMORE PROPERTY INC.,"51,491 "
"GINTAUT, JACQUELINE","86,888 "
GIRARD LAND SERVICES INC.,"71,350 "
"GIROUX, JAMIE","75,827 "
GIS ROUTES,"70,088 "
GISCOME CONTRACTING LIMITED,"83,751 "
GITANMAAX BAND COUNCIL,"39,133 "
GITANYOW HUWILP SOCIETY,"46,603 "
GITXSAN SAFETY SERVICES INC.,"289,135 "
GLACIER HELICOPTERS LTD,"68,303 "
GLACIER TECHNICAL SERVICES LTD.,"450,135 "
"GLASGOW TRUCKIN, B","102,262 "
GLEN LABBY CONTRACTING LTD.,"1,172,578 "
GLENMORE PRINTING LTD.,"25,844 "
GLENN FOX SAND & GRAVEL LTD.,"29,154 "
GLENN JACKSON CONTRACTING LTD.,"82,789 "
GLENNON CONSULTING INC.,"25,736 "
"GLENNON PETROLEUM, R A","31,813 "
"GLINZ, GARY","38,257 "
GLOBAL AVENUES CONSULTING INC.,"44,024 "
GLOBAL KNOWLEDGE NETWORK (CANADA) INC.,"275,279 "
GLOBAL MOUNTAIN SOLUTIONS INC.,"29,417 "
GLOBAL PRIME ESTATES INC.,"157,671 "
GLOBAL TRANSFER SERVICES LTD.,"658,067 "
GLOBAL VOCATIONAL SERVICES INC.,"142,889 "
GLOBALSTAR CANADA SATELLITE CO.,"337,035 "
GLOBALWISE INC.,"64,036 "
GLOBE SERIES,"147,000 "
GLOUCESTER DEVELOPMENTS LTD.,"71,497 "
GLOVER CONTRACTING LTD.,"50,531 "
GMARKETS INC.,"135,447 "
GNS CONTRACTING,"34,407 "
GOAT RIVER FARMS LTD.,"30,581 "
GOLDEN & AREA COMMUNITY ECONOMIC DEVELOPMENT SOCIETY,"80,787 "
GOLDEN AND DISTRICT SEARCH AND RESCUE ASSOCIATION,"98,643 "
GOLDEN CROWN LAND AND INVESTMENT (VAN.) CANADA INC.,"1,003,660 "
GOLDEN FIRE JUMPERS LTD.,"251,176 "
GOLDEN SPRUCE NURSERIES (2009) LTD.,"31,026 "
GOLDER ASSOCIATES LTD.,"3,906,694 "
GOLDSTREAM VOLUNTEER SALMONID ENHANCEMENT ASSOCIATION,"51,558 "
GOOGLE INC.,"124,806 "
GORDIUM ASSOCIATES (CANADA) INC.,"212,363 "
GORDON FOOD SERVICE CANADA LTD.,"452,932 "
"GORDON, HUNTER W","160,969 "
GOSS GILROY INC.,"78,685 "
GOVERNMENT HOUSE TRUST ACCOUNT,"300,043 "
GOVERNMENT OF ALBERTA,"640,769 "
GOWLING LAFLEUR HENDERSON LLP,"43,594 "
GOWLLAND TECHNOLOGIES LTD.,"45,150 "
GRACE MEMORIAL FUNERAL HOME & CREMATORIUM LTD.,"28,439 "
"GRACE, SNOWDON & TEREPOCKI LLP IN TRUST","44,000 "
GRAFF ENGINEERING INC.,"142,007 "
GRAHAM AIR LIMITED,"553,381 "
GRAHAM INFRASTRUCTURE LP,"5,523,672 "
"GRAHAM, DANIEL M","35,684 "
GRAHAM/WALL CONSULTING LTD.,"90,216 "
GRAND & TOY LIMITED,"79,733 "
GRAND SLAM FENCING LTD.,"81,240 "
GRANET LAKE LOGGING LTD.,"27,048 "
GRANITE CREEK CONTRACTING LTD.,"248,272 "
GRANT CONLON TRUCKING LTD.,"26,034 "
GRANT KOVACS NORELL IN TRUST,"50,000 "
GRANT THORNTON LLP,"714,664 "
"GRANT, KATHY LYNN","30,710 "
"GRANT, WILLIAM J","35,868 "
GRAPHIC OFFICE INTERIORS LTD.,"2,450,075 "
GRASSLAND EQUIPMENT LTD.,"49,949 "
"GRASSWICK, LINDA JOAN, DR","37,738 "
GRAVITY LOGIC INC.,"57,277 "
GRAVITY LOGISTICS LTD.,"31,765 "
GRAYHAWK INDUSTRIES LTD.,"38,619 "
"GRAY–WIKSTEN, BARBARA","54,660 "
GRD 4 CONTRACTING LTD.,"45,148 "
GREAT BEAR CARBON CREDIT LIMITED PARTNERSHIP,"10,629,360 "
GREAT CANADIAN VAN LINES LTD.,"188,224 "
GREAT SLAVE HELICOPTERS LTD.,"334,894 "
GREATER TRAIL COMMUNITY SKILLS CENTRE SOCIETY,"57,315 "
GREATER VANCOUVER CONVENTION AND VISITORS BUREAU,"10,585,485 "
GREATER VANCOUVER REGIONAL DISTRICT,"792,887 "
GREATER VANCOUVER SEWERAGE & DRAINAGE DISTRICT,"424,135 "
GREATER VANCOUVER TRANSPORTATION AUTHORITY,"366,843,119 "
GREATER VANCOUVER WATER DISTRICT,"3,798,564 "
GREELY ROCK LTD.,"50,033 "
GREEN ROADS RECYCLING LTD.,"8,387,652 "
"GREEN, JOHN ROSS","40,972 "
GREEN–LINK SILVICULTURE INC.,"73,843 "
GREENPEAKS RESOURCE MANAGEMENT LTD.,"204,880 "
"GREER, DAVID M F","27,953 "
GREYHOUND CANADA TRANSPORTATION ULC,"143,970 "
GRIEVANCE SETTLEMENTS,"537,721 "
GRIFFIN INVESTIGATION & SECURITY SERVICES LTD.,"193,289 "
GRIZZLY EQUIPMENT,"28,496 "
GRIZZLY EXCAVATING LTD.,"328,148 "
GRIZZLY HELICOPTERS LTD.,"346,037 "
GROOT BROS. CONTRACTING LTD.,"78,349 "
GROSSO PRE–CAST & CRANE SERVICE,"397,165 "
GROUNDED STRATEGIES INC.,"228,111 "
GROUP LIFE INSURANCE ACCOUNT 6878,"11,184,000 "
"GROVER, ELLIOTT & CO. LTD.","66,488 "
GROWERS SUPPLY COMPANY LIMITED,"30,907 "
GSB EXECUTIVE EDUCATION INC.,"35,280 "
GT HIRING SOLUTIONS (2005) INC.,"1,153,048 "
GUANGZHOU JIAYUE BUSINESS CONSULTING CO. LTD,"616,895 "
GUARDIAN AEROSPACE HOLDINGS INC.,"102,179 "
GUARDIAN HELICOPTERS INC.,"28,086 "
GUDMUNDSETH MICKELSON LLP,"656,472 "
GUDMUNDSETH MICKELSON LLP IN TRUST,"65,000 "
GUILD YULE LLP,"3,126,382 "
GUILD YULE LLP IN TRUST,"650,000 "
GUILDFORD REAL ESTATE CORP.,"282,973 "
GULBRANSON LOGGING LTD.,"42,367 "
"GUMPRICH, PAUL S & GUMPRICH, SHANE G","41,347 "
"GUNST, MIKE","29,740 "
"GUY CARPENTER & COMPANY, LTD.","1,797,454 "
GWL REALTY ADVISORS INC. ITF,"1,138,023 "
H P CHOW FAMILY TRUST,"48,292 "
H. & M. EXCAVATING LTD.,"50,644 "
H. KRUEGER & ASSOCIATES INC.,"71,395 "
H.I.S. WILDFIRE FS INC,"163,205 "
"HABER, BRYAN J","67,880 "
HABITAT SYSTEMS INC.,"483,920 "
HADDOCK & CO,"201,739 "
"HADLAND, ARTHUR & HADLAND, LAUREL","48,719 "
HAGENSBORG HOLDINGS LTD.,"54,024 "
HAGENSBORG WATERWORKS DISTRICT,"55,235 "
"HAGERMAN, BRUCE & HAGERMAN, DENICE","35,016 "
HAK CONSULTING LTD.,"48,090 "
"HALKETT, PHILIP G","71,811 "
"HALL, MAVIS EILEEN","56,149 "
HAMELIN SILVICULTURE,"115,631 "
"HAMELIN, ANDRE","138,428 "
"HAMILTON, ANDREW, DR","58,867 "
HAMPTONS PARK HOLDINGS INC.,"43,249 "
HANSBRAUN INVESTMENTS LTD. & HIGH QUADRA HOLDINGS LTD. & MARCENTRE HOLDINGS LTD.,"96,051 "
"HANSFORD, FREDERICK W","61,176 "
HANSON FARMS LTD.,"34,098 "
"HANSON, GEORGE & HANSON, VIVIANNE","44,613 "
"HAPPEL, CARL EDWARD","45,917 "
HAPPY HOOKER CONTRACTING LTD.,"103,071 "
HARBOUR AIR LTD.,"203,409 "
HARBOUR CENTRE COMPLEX LIMITED,"1,492,666 "
HARBOUR TOWERS HOTEL & SUITES,"147,219 "
HARDING FORK LIFT SERVICES LTD.,"73,528 "
"HARDY, CARSON JAMES","131,775 "
"HAROWITZ, HOWARD G","52,527 "
"HARPUR, KELLY","27,277 "
HARRIS & CO,"681,329 "
HARRIS BACKHOE SERVICE LTD.,"63,482 "
HARRIS CONTRACTING LTD.,"49,041 "
HARRIS STEEL ULC,"39,735 "
"HARRIS, BRAD","42,022 "
HARRISON MARINE GROUP,"105,101 "
"HARSHENIN, DARREN GEORGE","35,406 "
HART DRUGMART,"33,909 "
"HARTMANN, DAVID WAYNE","25,698 "
HASLAM CREEK CONTRACTING LTD.,"63,229 "
HASSKENSON DEVELOPMENT CORPORATION,"222,067 "
HATCH LTD.,"99,331 "
HATCH MOTT MACDONALD LTD.,"3,126,710 "
HATCH WOODLANDS LTD.,"110,663 "
HATFIELD CONSULTANTS LTD.,"109,652 "
HATFIELD CONSULTANTS PARTNERSHIP,"123,408 "
"HAUGEN, KRISTINA","89,727 "
HAWES HOLDINGS LTD.,"77,538 "
"HAWES, CAROL R","33,320 "
HAWKEYE HOLDINGS LTD.,"271,816 "
HAY GROUP LIMITED,"40,487 "
HAYLOCK BROS. PAVING LTD.,"29,822 "
HAYWORTH COMMUNITIES IN TRUST FOR CHILDREN'S HEALTH FOUNDATION OF VANCOUVER ISL,"254,444 "
HBH LAND SURVEYING INC.,"121,720 "
HCM CATASTROPHE SERVICES INC.,"459,277 "
HEALTH EMPLOYERS ASSOCIATION OF BRITISH COLUMBIA,"1,258,940 "
HEALTHMARK LTD,"94,324 "
HEALTHSERV PROFESSIONALS INC.,"276,034 "
HEARTLAND ECONOMICS (2006) LTD.,"325,270 "
HEDBERG AND ASSOCIATES CONSULTING LTD.,"28,500 "
HEDLEY IMPROVEMENT DISTRICT,"109,498 "
"HEDRICH, VIVIAN","75,516 "
HEE–LA–DEE INDUSTRIAL CORPORATION,"30,573 "
HEILTSUK KAXLA SOCIETY,"75,885 "
"HEINEMAN, JEANETTE LYNNE","67,055 "
HEINO & ASSOCIATES CONSULTING LTD.,"79,071 "
HELICOPTERES HELICARRIER INC.,"891,885 "
HELIFOR CANADA CORP.,"1,395,529 "
HELIJET INTERNATIONAL INC.,"169,694 "
HELI–LIFT INTERNATIONAL INC,"100,224 "
HELIOS SERVICES GROUP LTD.,"176,296 "
HEMLOCK PRINTERS LTD.,"1,043,885 "
HEMMERA ENVIROCHEM INC.,"4,385,618 "
HENDERSON CONTRACTING LTD.,"25,184 "
"HENRY SCHEIN CANADA, INC.","413,159 "
"HENRY, CATHERINE","91,340 "
HEPATITIS C BRITISH COLUMBIA,"2,001,408 "
HER MAJESTY THE QUEEN IN RIGHT OF CANADA,"69,178 "
HERITAGE BC,"40,598 "
HERITAGE INN CRANBROOK,"28,519 "
HERITAGE OFFICE FURNISHINGS LTD.,"69,914 "
"HERITAGE OFFICE FURNISHINGS, KELOWNA, LTD.","69,642 "
HERO SECURITY COMPANY LTD.,"53,277 "
HEROLD ENGINEERING LIMITED,"103,041 "
HERON SYSTEMS MANAGEMENT LTD.,"50,000 "
HESKETH ENTERPRISES LTD.,"26,078 "
HETT ENTERPRISES LTD.,"30,035 "
HEWLETT–PACKARD (CANADA) CO.,"453,216 "
"HICKLI, ALISON HOPE","62,163 "
"HICKS, SCOTT M","28,738 "
"HIGGINS INTERNATIONAL, INC.","51,209 "
HIGH BAR FIRST NATION,"49,400 "
HIGH COUNTRY COLD STORAGE LTD.,"507,652 "
HIGH QUADRA HLDS LTD & MARCENTRE HLDS LTD & HIGHMARK HLDS LTD &HANSBRAUN INV LTD,"174,267 "
HIGH TERRAIN HELICOPTERS LTD.,"1,285,657 "
HIGHER EDUCATION STRATEGY ASSOCIATES INC.,"57,968 "
HIGHLAND HELICOPTERS LTD.,"1,608,148 "
HIGHLAND LOGGING,"56,303 "
HIGHPOINT HELICOPTERS LTD.,"42,756 "
"HIGHT, JANICE MAUREEN","98,779 "
HIGHWAY THREE SOLUTIONS (2013) LTD.,"377,510 "
HIGSON APPS LAW CORPORATION,"89,810 "
"HILBAR ENTERPRISES, INC. & ROCKLINE CONSTRUCTION LTD.","127,321 "
HILL ENVIRONMENTAL LTD.,"61,223 "
HILLCREST GEOGRAPHICS,"61,740 "
HILLSIDE PRINTING & COPY CENTRE,"362,479 "
HILLSIDE PRINTING CO. LTD.,"115,867 "
HILTON VANCOUVER AIRPORT,"83,083 "
HILTON VANCOUVER METROTOWN,"49,850 "
"HILTON, EINAR EDWARDSON & HILTON, MAUREEN STACEY, AS JOINT TENANTS","155,320 "
"HINCKS, ALAN VERNON WARD","33,152 "
HIRISE HOLDINGS LTD.,"39,729 "
HITACHI DATA SYSTEMS INC.,"51,065 "
HIVE ONE COLLABORATIVE SYSTEMS LTD.,"73,910 "
HLOOKOFF BULLDOZING & EXCAVATING LTD.,"93,397 "
HLR SERVICES LTD.,"125,122 "
HO HING CONSULTANCY INC.,"2,316,985 "
HOBAN CONSTRUCTION LTD.,"4,507,618 "
"HODGE, FRASER D","140,836 "
"HODGE, GILLIAN M, DR","33,900 "
HOFF SECURITIES LTD.,"91,817 "
"HOFFMAN, MARY–JANE & STEWART, SHERRIN CATHERINE","68,241 "
HOLLISTER LIMITED,"59,475 "
HOLLYBURN FAMILY SERVICES LTD.,"87,837 "
"HOLMES, TIMOTHY CHARLES F","114,335 "
"HOLTOM, DEREK","48,300 "
HOLY COW COMMUNICATION DESIGN INC.,"59,819 "
HOMER RESTAURANT,"27,229 "
HOMEWOOD HEALTH INC.,"2,248,280 "
HONE PEOPLE DEVELOPMENT CONSULTING CORPORATION,"40,979 "
"HOOGE, MIKE","30,199 "
HOOPER ACCESS & PRIVACY CONSULTING LTD.,"97,440 "
HOOPP REALTY INC.,"740,406 "
HOOTSUITE MEDIA INC.,"58,038 "
HOPE JOHNSTON & ASSOCIATES LAW CORPORATION,"582,215 "
HOPE SEARCH & RESCUE,"86,320 "
HORIZON CLIMATE CONTROLS LTD.,"43,254 "
HORIZON NORTH MANUFACTURING – KAMLOOPS DIVISION,"39,146 "
HORIZON NORTH RELOCATABLE STRUCTURES,"559,009 "
HORIZON RESEARCH & EVALUATION INC.,"42,069 "
"HORN, DONNA ELAINE","73,322 "
HORSESHOE PRESS INC.,"188,539 "
"HORSFALL, SIMON","216,239 "
HORSMAN TRUCKING LTD.,"25,240 "
HORTON TRADING LTD.,"37,426 "
HORTON VENTURES INC.,"201,138 "
HOSKIN SCIENTIFIC LIMITED,"386,799 "
HOSPIRA HEALTHCARE CORPORATION,"60,018 "
HOSPITALS PROTECTION PROGRAM,"15,133,637 "
HOTEL DEORO LTD.,"54,600 "
HOTEL FIVE540FORTY,"31,161 "
HOTEL GRAND PACIFIC,"84,529 "
HOTSAW LOGGING LTD.,"115,810 "
HOULE ELECTRIC LIMITED,"87,565 "
HOULE SECURITY,"31,988 "
HOWARD CARTER LEASE LTD.,"52,745 "
HP ADVANCED SOLUTIONS INC.,"163,499,787 "
HR GISOLUTIONS INC.,"322,118 "
HRC CONSTRUCTION (2012) INC.,"2,302,609 "
HSBC BANK CANADA,"279,673 "
"HUFFMAN, CHARLOTTE ANN","29,631 "
HUFTY'S LEASING LTD.,"37,725 "
"HUGHES, LINDA MAUREEN","26,991 "
HULL PROPERTIES B.C. LTD.,"169,578 "
HUMMER'S CONTRACTING LTD.,"155,283 "
HUMMINGBIRD DRONES INC.,"40,470 "
"HUMPHRIES, THOMAS R","27,962 "
"HUNG, YUM WAN & HUNG, HANG FONG","176,214 "
HUNT PERSONNEL/TEMPORARILY YOURS,"131,812 "
HUNTER HELICOPTERS INC.,"151,749 "
HUNTER LITIGATION CHAMBERS LAW CORPORATION,"570,163 "
HUNTER LITIGATION CHAMBERS LAW CORPORATION IN TRUST,"75,000 "
HUNUST' OT' EN INVESTMENT CORP.,"82,328 "
HUSBY FOREST PRODUCTS LTD.,"454,493 "
"HUSCROFT, MONNA MARIE","28,503 "
HUSKY OIL MARKETING COMPANY,"101,991 "
HUSKY OIL OPERATIONS LIMITED,"750,000 "
HUTTON COMMUNICATIONS OF CANADA INC.,"28,978 "
HYATT REGENCY VANCOUVER,"46,128 "
HY–AX,"91,468 "
HYBRID 17 CONTRACTING LTD.,"367,625 "
HYDE PROJECT MANAGEMENT SERVICES LIMITED,"36,451 "
HYDRA HELICOPTERS INC.,"990,669 "
HYPERION INVESTMENTS LIMITED,"660,053 "
I.T. FALLING LTD.,"55,544 "
IAG ENTERPRISES LTD.,"177,548 "
IBI GROUP,"1,782,094 "
IBM BUSINESS CONSULTING SERVICES,"2,952,990 "
IBM CANADA LIMITED,"36,777,296 "
IBOX PACKAGING LTD.,"75,706 "
ICE DEVELOPMENT LTD.,"260,532 "
ICL PERFORMANCE PRODUCTS CANADA LTD.,"14,127,492 "
ICT CONSULT LIMITED,"48,048 "
IDL PROJECTS INC.,"4,939,150 "
IGNITE TECHNICAL RESOURCES LTD.,"375,973 "
IHS GLOBAL CANADA LIMITED,"61,267 "
IHS GLOBAL INC.,"53,784 "
IMA SOLUTIONS INC.,"115,632 "
IMAGE DEVELOPMENT INC.,"276,830 "
IMPACT BC,"113,611 "
IMPACT OFFICE FURNISHINGS LIMITED,"69,592 "
IMPACT TECHNOLOGIES VI INC.,"120,293 "
IMPERIAL PARKING CANADA CORPORATION,"288,777 "
IMPERIAL PAVING LIMITED,"4,113,265 "
INCARTA DELIVERY,"34,661 "
INCARTA DELIVERY INC.,"48,672 "
INCITE MEDIA,"42,000 "
INDEPENDENT ACCOUNTING,"55,493 "
INDIAN GARDENS RANCH LTD.,"50,952 "
INDIGENOUS CORPORATE TRAINING INC.,"26,406 "
INDUSTRIAL ALLIANCE INSURANCE AND FINANCIAL SERVICES INC.,"41,754 "
INDUSTRIAL ALLIANCE PACIFIC INSURANCE AND FINANCIAL SERVICES INC.,"748,696 "
INDUSTRIAL FORESTRY SERVICE LTD.,"3,489,727 "
INDUSTRIAL FORESTRY SERVICE LTD. (FORESTS FOR TOMORROW–DAWSON CREEK),"92,305 "
INDUSTRIAL FORESTRY SERVICE LTD. (FORESTS FOR TOMORROW–MACKENZIE),"267,938 "
INDUSTRIAL–ALLIANCE PACIFIC LIFE INSURANCE CO,"141,372 "
INFINITE ROAD MARKING LTD.,"618,638 "
INFINITY WEST ENTERPRISES INC.,"201,192 "
INFINITY–PACIFIC STEWARDSHIP GROUP LTD.,"2,678,152 "
INFOMART,"485,553 "
INFORMATICA CORPORATION,"326,150 "
INFORMATION SECURITY FORUM LTD,"32,431 "
INFORMATION WRANGLERS TECHNICAL SERVICES INC.,"136,635 "
INFOSAT COMMUNICATIONS LP,"485,740 "
INFO–TECH RESEARCH GROUP INC.,"41,532 "
INFRA–LINK CONSULTING LTD.,"497,327 "
"INGRAM, MARIE C","26,338 "
INGRID BERGMANN AND ASSOCIATES INCORPORATED,"191,616 "
INNOVATIVE RESEARCH GROUP INC.,"27,975 "
INPROTECT SYSTEMS INC.,"133,106 "
INQUIRING MINDS INC.,"94,508 "
INSCRIPT LANGUAGE AND WRITING INC.,"27,484 "
IN–SHUCK–CH RESOURCE MANAGEMENT LTD.,"190,506 "
IN–SHUCK–CH SERVICES SOCIETY,"52,547 "
INSIDEOUT POLICY RESEARCH,"44,415 "
INSIGHT CANADA INC.,"324,823 "
INSIGHT ROADWAY ANALYSIS LTD.,"351,713 "
INSIGHTS LEARNING & DEVELOPMENT (CANADA WEST) LTD.,"31,545 "
INSIGHTS LEARNING AND DEVELOPMENT VANCOUVER LTD.,"93,767 "
INSITE CONSULTANCY INC.,"128,935 "
INSPIREHEALTH SOCIETY,"212,851 "
INSTANT GREEN HYDROSEEDING,"26,880 "
INSTITUTE FOR CITIZEN–CENTRED SERVICE,"80,361 "
INSTITUTE OF CHARTERED ACCOUNTANTS OF B C,"47,948 "
INSTREAM FISHERIES RESEARCH INC.,"100,250 "
INSURANCE CORPORATION OF BRITISH COLUMBIA,"12,236,447 "
INTEGRA FOREST CONSULTING LTD.,"142,730 "
INTEGRATED CADASTRAL INFORMATION SOCIETY,"128,470 "
INTEGRATED PROACTION CORP.,"563,187 "
INTEGRITY–PAAHI SOLUTIONS INC.,"285,623 "
INTEQNA,"48,957 "
INTERCONTINENTAL TRUCK BODY (B.C.) INC.,"219,281 "
INTERCULTURAL ONLINE HEALTH NETWORK (ICON),"150,000 "
INTEREST PAID ON REVENUE REBATE,"1,917,586 "
INTERFOR CORPORATION,"1,802,554 "
INTERIOR HEALTH AUTHORITY,"9,459,667 "
INTERIOR HELICOPTERS LTD.,"582,438 "
INTERIOR LAND RECLAMATION LTD.,"59,130 "
INTERIOR OFFROAD EQUIPMENT LTD.,"86,723 "
INTERIOR ROADS LTD.,"35,091,004 "
INTERIOR SEED & FERTILIZER LTD.,"34,898 "
INTERIOR SILVI–SERVICES LTD.,"99,224 "
INTERLUDE HOLDINGS CORPORATION,"114,356 "
INTERNATIONAL MARITIME CENTRE – VANCOUVER,"1,000,000 "
INTERNATIONAL ROAD DYNAMICS INC.,"398,878 "
INTERNATIONAL SOCIAL SERVICES CANADA,"50,000 "
INTERNATIONAL STATISTICS AND RESEARCH CORPORATION,"65,279 "
INTEROCEANIC CONSOLIDATED ENTERPRISE INC.,"66,524 "
INTEROUTE CONSTRUCTION LTD.,"16,079,006 "
INTER–URBAN DELIVERY SERVICE LTD.,"26,660 "
INTERVIEW EXPENSES FOR OUT OF SERVICE APPLICANTS,"46,742 "
