Name,Amount
"ROLSTON, BONNIE & ROLSTON, WAYNE","101,895"
"ROLSTON, LESLIE BRIAN","266,745"
RON RIDLEY RENTALS LTD.,"518,958"
RONDA BARZILAY & ASSOCIATES,"65,048"
"RONGVE, KRISTIN M J","36,222"
"ROOS, KEN","38,316"
ROPER GREYELL LLP,"171,874"
"ROSARIO, JOEL MICHAEL","74,170"
ROSCOE POSTLE ASSOCIATES INC.,"28,750"
"ROSE, WILLIAM DAVID","122,433"
"ROSELAND, LAUREL GAYE","142,319"
"ROSENFELD, MICHAEL W, DR","58,349"
ROSERIM NURSERY LTD.,"76,622"
"ROSETTE, BRANDON","126,529"
ROSEWALL FOREST TENURE HOLDINGS LTD.,"454,127"
ROSHAN DANESH LAW CORPORATION,"70,847"
"ROSS, CATHY","25,261"
"ROSS, SUSAN","31,607"
ROSSWORN HENDERSON LLP,"58,615"
ROTHERHAM HOLDINGS LTD.,"1,273,850"
ROUNDTABLE CONSULTING INC.,"92,790"
"ROUNTHWAITE, ANN","104,963"
ROUTEONE CONSULTING LTD.,"72,944"
ROWAN DRILLING & BLASTING LTD.,"229,798"
"ROWBOTHAM, JENNIFER A","156,718"
ROWE FOREST MANAGEMENT LTD.,"33,546"
ROWLAND EMERGENCY & SPECIALTY VEHICLES,"43,736"
ROY GROUP LEADERSHIP INC.,"335,323"
"ROY, MICHAEL AARON","36,750"
ROYAL BANK OF CANADA,"138,841"
ROYAL BRITISH COLUMBIA MUSEUM,"434,026"
ROYAL CAMP SERVICES LTD.,"516,080"
ROYAL CANADIAN MOUNTED POLICE,"467,424"
ROYAL OAK SHOPPING CENTRE LTD.,"138,164"
ROYAL PACIFIC PETROLEUM LTD.,"663,164"
ROYAL PRINTERS LTD,"320,918"
ROYAL ROADS UNIVERSITY,"89,849"
ROYCE COOK LTD.,"41,673"
RP TESTING LTD.,"146,727"
RS JANITORIAL SERVICES,"30,093"
RSB ENGINEERING INC.,"173,170"
"RUPERT, MICHAEL ALBERT","130,048"
RUSH IHAS HARDWICK LLP,"56,777"
RUSKIN CONSTRUCTION LTD.,"3,274,172"
RUSS GRABB AND ASSOCIATES INC.,"54,260"
RUSSELL FOOD EQUIPMENT LIMITED,"116,457"
RUSSELL TRANSFER LTD.,"55,053"
"RUTHERFORD, DELRAE","31,912"
RUTLAND WATERWORKS DISTRICT,"40,019"
RW DOZING & HEAVY HAUL LTD.,"88,733"
RWM ENGINEERING LTD.,"60,959"
RX MODALITY PHARMACEUTICALS LTD.,"42,840"
RYAN FAMILY CAPITAL LIMITED,"34,671"
"RYAN, GEORGE E","129,421"
RYDER CONTRACTING LTD.,"50,293"
RYKA CONTRACTING LTD.,"316,160"
RYLANT CONSTRUCTION CO. LTD.,"55,149"
S & F CONSTRUCTION LTD.,"37,343"
S & P ENTERPRISES LTD.,"69,367"
S J FULTON CONTRACTING LTD.,"44,788"
S&P GLOBAL MARKET INTELIGENCE LLC,"52,536"
S.I. SYSTEMS PARTNERSHIP,"1,453,280"
S.R.V. DEVELOPMENTS LTD.,"262,957"
S.T.I. STEELTEC INDUSTRIES LTD.,"32,021"
SAANBURN TECHNICAL SERVICES LTD.,"1,113,723"
SABERTOOTH TRANSPORT LTD.,"30,999"
SABRE INDUSTRIAL SUPPLIES LTD.,"294,983"
"SADA SYSTEMS, INC.","63,140"
SAFEGUARD ADVANCED TRAINING AND CONSULTING LTD.,"1,300,000"
SAFETY 1ST TRAFFIC CONTROL INC.,"31,877"
"SAGAR, ROBERT MATTHEW","47,420"
SAGE FORESTRY LTD.,"196,629"
SAGE HEALTH CENTRE,"44,600"
SAGER ENTERPRISES LIMITED,"114,901"
SAINT BERNADINE MISSION COMMUNICATIONS INC.,"160,424"
SAIPO CONSULTING INC.,"211,939"
"SAKALAUSKAS, ALGIS JONAS","38,982"
SALESFORCE.COM CANADA CORPORATION,"1,893,843"
"SALIN, KRISTINA JANIS","55,922"
SALISHAN CATERING,"45,857"
SALMON'S TRANSFER LTD.,"63,727"
SALT SPRING CENTRE BUILDING LTD.,"92,639"
SALT SPRING ISLAND FIRE PROTECTION DISTRICT,"2,577,000"
SALUS SYSTEMS LTD.,"1,117,716"
"SALZBRENNER, THOMAS","53,203"
SAMFIRU TUMARKIN LLP IN TRUST,"67,210"
SAN JOSE LOGGING LTD.,"183,215"
SANDERS & COMPANY CONTRACTING LTD.,"27,525"
"SANDERSON, LYNN W","44,945"
"SANDHU, BALWINDER SINGH","77,862"
"SANDHU, SURJIT SINGH & SINGH, SUKHMANDER SINGH","27,142"
SANDMAN ENTERPRISES LTD.,"35,685"
SANDMAN HOTEL GROUP,"53,074"
SANDS BULK SALES LTD.,"2,094,106"
SANG SPRAYED FOAM LTD.,"25,984"
SANGAN ENVIRONMENTAL SERVICES,"42,194"
SANGHA GEOMATICS & LAND SURVEYING INC.,"97,784"
"SANGHA, SYLVIA","40,240"
SANS INSTITUTE,"59,390"
SAP CANADA INC.,"1,289,568"
SAPP LOGGING LTD.,"37,048"
SAPUTO DAIRY PRODUCTS CANADA G.P.,"38,441"
SARAH KHAN LEGAL CONSULTING,"35,280"
SARVAIR AVIATION LTD.,"1,190,239"
SARVAIR FUELS LTD.,"545,676"
SARVER WOOD FIBRE LTD.,"1,581,948"
SAS INSTITUTE (CANADA) INC.,"79,437"
SASUCHAN DEVELOPMENT CORPORATION,"42,638"
"SAUGSTAD, RANDY","30,342"
SAULTEAU FIRST NATIONS,"180,880"
SAVAGE DESIGNS,"99,192"
SAVE–ON–FOODS 987,"32,181"
SAVEONJETFUEL.COM INC.,"534,998"
SAVONA WATERWORKS DISTRICT,"224,750"
"SAWICKI, JOAN","43,705"
SBS FORESTRY INC.,"1,483,602"
SCALAR DECISIONS INC.,"471,314"
"SCHEIFERSTEIN, UWE & SCHEIFERSTEIN, ANDREA","102,460"
SCHEITHAUER FOREST CONSULTANTS LTD.,"99,904"
"SCHERER, ROBERT A, DR","33,741"
"SCHIEFERSTEIN, UWE","66,503"
"SCHMIDT AND CARBOL CONSULTING GROUP, INC.","32,177"
SCHOOL DISTRICT NO 08 KOOTENAY LAKE,"28,191"
SCHOOL DISTRICT NO 36 SURREY,"28,435"
SCHOOL DISTRICT NO 38 RICHMOND,"63,572"
SCHOOL DISTRICT NO 39 VANCOUVER,"26,461"
SCHOOL DISTRICT NO 40 NEW WESTMINSTER,"243,413"
SCHOOL DISTRICT NO 43 COQUITLAM,"25,002"
SCHOOL DISTRICT NO 57 PRINCE GEORGE,"370,444"
SCHOOL DISTRICT NO 61 GREATER VICTORIA,"170,990"
SCHOOL DISTRICT NO 62 SOOKE,"157,569"
SCHOOL DISTRICT NO 64 GULF ISLANDS,"246,585"
SCHOOL DISTRICT NO 69 QUALICUM,"115,053"
SCHOOL DISTRICT NO 85 VANCOUVER ISLAND NORTH,"214,133"
SCHOOL DISTRICT NO 91 NECHAKO LAKES,"58,282"
SCHOOLS/COLLEGES PROTECTION PROGRAM,"7,158,500"
"SCHROEDER, BERNARD K","115,102"
"SCHULTING, PETER JOHN","236,909"
"SCHULTZ, MAX G & SCHULTZ, MARY","183,010"
"SCHULTZ, RAY L","76,053"
"SCHWARTZ, DAVID G","103,585"
"SCHWARTZ, RICHARD A","32,705"
SCHWIFTY HOLDING CORP.,"113,230"
SCOTT & ASSOCIATES INSURANCE ADJUSTORS INC,"43,109"
SCOTT PLASTICS LTD.,"51,638"
SCOTTY CREEK RANCH,"27,317"
SCOUTEN & ASSOCIATES ENGINEERING LTD.,"61,576"
"SCRIVNER, GARETH KENDRICK","30,218"
SDRJ CONSULTING LTD.,"179,150"
SEA TO SKY DRILLING SERVICES LTD.,"397,950"
SEA TO SKY HIGHWAY INVESTMENT LIMITED PARTNERSHIP,"56,810,422"
SEA TO SKY INVASIVE SPECIES COUNCIL,"61,654"
SEA TO SKY PARK SERVICES LTD.,"839,549"
SEACHANGE CONSULTING LTD.,"115,606"
SEAFRAM CONSULTANTS INC.,"231,268"
SEAL TEC INDUSTRIES LTD.,"492,925"
SECHELT DEVELOPMENTS INC.,"127,159"
SECHELT FIRE PROTECTION DISTRICT,"1,300,069"
SECHELT INDIAN BAND,"110,982"
SECURAL DATASHRED INC.,"128,639"
SECUREKEY TECHNOLOGIES INC,"2,164,276"
SECURIGUARD SERVICES LIMITED,"276,802"
SEELEY LAKE SERVICE LTD.,"27,675"
SEI INDUSTRIES LTD.,"117,609"
SEISMIC 2000 CONSTRUCTION LTD.,"3,979,375"
SEKYER TRUCKING LTD.,"57,876"
SELECT SAFETY SERVICES LTD.,"47,725"
SELECT SEED COMPANY LTD.,"903,158"
SELKIN LOGGING LTD.,"450,543"
SELKIRK COLLEGE,"40,726"
SELKIRK MOUNTAIN HELICOPTERS LTD.,"1,561,092"
SELKIRK NORMAN MCPHAIL CONSULTING,"42,860"
SELKIRK PAVING,"4,242,163"
SELKIRK SYSTEMS INC.,"102,631"
SEMAPHORE SOLUTIONS INC.,"126,358"
SEMIAHMOO FIRST NATION,"50,000"
SE–MI–AH–MU DEVELOPMENT CORPORATION,"140,858"
SENECA ENTERPRISES LTD.,"5,405,019"
"SENGE, PETER M","35,000"
SENKULMEN UTILITIES LTD.,"312,757"
SENSUS COMMUNICATION SOLUTIONS INC.,"25,615"
SENTIS MARKET RESEARCH INC.,"25,319"
SEQUOIA HELICOPTERS LTD.,"1,436,705"
"SERROUYA, ROBERT DAVID","58,958"
SERVICE AERIEN GOUVERNEMENTAL QUEBEC,"3,392,294"
SERVICE CORPORATION INTERNATIONAL (CANADA) ULC,"278,970"
"SERVICENOW, INC","126,475"
SERWA BULLDOZING (1982) CO. LTD.,"40,449"
SEVEN MOUNTAIN VINEYARDS INC.,"53,362"
SEVERANCE SETTLEMENTS,"8,198,727"
SEXQELTKEMC LIMITED PARTNERSHIP,"471,187"
SEYEM' QWANTLEN RESOURCES LTD.,"37,800"
SFU–BC ELECTRONIC LIBRARY NETWORK,"67,855"
SHACKAN INDIAN BAND,"46,603"
SHANNON DAIRY (1988) LTD.,"69,667"
SHATEX MFG CORP,"33,866"
SHAW CABLESYSTEMS G.P.,"77,553"
SHAW TELECOM G.P.,"271,234"
SHAWNIGAN IMPROVEMENT DISTRICT,"690,000"
SHEA COULSON LAW CORPORATION,"58,123"
SHEARMAN & STERLING LLP,"43,798"
SHEEN ARNOLD MCNEIL,"45,709"
SHELL CANADA PRODUCTS,"1,841,542"
SHELTER MODULAR INC,"445,520"
SHER HOLDINGS LTD.,"27,245"
SHERATON VANCOUVER AIRPORT HOTEL,"297,008"
SHERATON VANCOUVER GUILDFORD HOTEL,"83,709"
SHERATON VANCOUVER WALL CENTRE HOTEL,"101,292"
SHERBININ HOLDINGS LTD.,"79,942"
SHERINE INDUSTRIES LTD.,"910,890"
SHI CANADA ULC,"31,363"
SHIC ENTERPRISES LTD.,"460,912"
SHINEDOWN ENTERPRISES LTD.,"128,972"
"SHIVELY, RONALD D","63,296"
SHOEMAY INVESTMENTS INC.,"68,364"
SHOREHILL INVESTMENTS LTD.,"78,498"
SHRED–IT INTERNATIONAL ULC,"237,568"
"SHUBERT, LAWRENCE W","57,290"
SHUSWAP ADAMS PARKS LTD.,"158,678"
SHUSWAP INDIAN BAND,"869,267"
SHUSWAP LAND SERVICES LTD.,"76,891"
SHUSWAP RIVER FIRE PROTECTION DISTRICT,"105,000"
SHUSWAP VOLUNTEER SEARCH & RESCUE,"45,772"
SIBOLA MOUNTAIN FALLING LTD.,"433,511"
SIDHU & SONS NURSERY LTD.,"114,097"
"SIDHU, HARPREET SINGH","39,675"
"SIEMENS, WENDY LOU","39,852"
SIERRA HELICOPTERS LTD.,"339,494"
SIERRA RIDGE FALLING INC.,"26,145"
SIERRA SYSTEMS GROUP INC.,"18,269,407"
SIGMA SAFETY CORP.,"94,812"
"SIGSWORTH, DAVID RICHARD","82,874"
SILVA GRO NURSERY LTD.,"2,202,366"
SILVA SERVICES LTD.,"239,426"
SILVARADO PROPERTY MANAGEMENT LTD.,"42,325"
SILVER FIR FOREST RESOURCE CONSULTANTS LTD.,"118,337"
SILVER KING HELICOPTERS INC.,"594,859"
SILVER MEADOWS FARM LTD.,"58,684"
SILVER SKAGIT H.D. MECHANICAL LTD.,"82,585"
SILVER STREAK BOATS LTD.,"206,909"
SILVERTIP AVIATION LTD.,"61,073"
SILVERTIP PARK SERVICES LTD.,"82,979"
SILVERWOOD CONSULTING INC.,"72,575"
SILVICON SERVICES INC.,"1,738,153"
SIMMONS PROPERTY SERVICES INC.,"154,770"
"SIMON D. M. WAGSTAFFE, LAW CORPORATION","689,934"
SIMON FRASER UNIVERSITY,"1,329,995"
SIMON STUBBS CONSULTING LTD.,"91,348"
SIMPCW FIRST NATION,"280,397"
"SINCLAIR, DAVID NYLE","31,427"
"SINCLAIR, K & THONGER, D & TURNER, P & 318080 ALBERTA LTD. & KARNY, W & KARNY, K","114,141"
"SINGH, HARKIRAT H S","45,095"
"SINGH, SAKINDER","36,344"
"SINGH, SUKHJEET","33,954"
SIRSIDYNIX (CANADA) INC.,"32,104"
SITE MARKETING PARTNERS INC.,"52,500"
SITES N SOUNDS CONSULTING,"32,485"
SITKUM CONSULTING LTD.,"683,637"
SITU STRATEGY INC.,"64,187"
SIVERTZ KIEHLBAUCH,"130,033"
"SKAKUN, ALAN MICHAEL","29,831"
SKALAR INC.,"82,425"
SK'ATSIN RESOURCES LIMITED LIABILITY PARTNERSHIP,"576,644"
SKEENA CONCRETE PRODUCTS LTD.,"72,367"
SKEENA HELISKIING INC.,"25,711"
SKEENA RENT–A–CAR LTD.,"71,444"
SKEETCHESTN NATURAL RESOURCES LLP,"537,875"
SKIMIKIN NURSERY LIMITED,"83,575"
"SKIMSON, MARK","106,885"
SKR CONSULTANTS LTD.,"43,040"
SKY BLUE HORTICULTURE LTD.,"62,685"
SKY HELICOPTERS INC.,"327,769"
SKY NORTH AVIATION FUELS LTD.,"216,415"
SKY PROPERTY SERVICES INC.,"68,470"
SKYLINE HELICOPTERS LTD.,"2,881,859"
SL ENTERPRIZES LTD.,"373,299"
"SLEEVA, CATHY","116,217"
SLEW FOOT LOGGING LTD.,"54,395"
SLR CONSULTING (CANADA) LTD.,"696,622"
SM PRODUCE LTD.,"137,460"
"SMAHA, MYRON JOHN & SMAHA, FRANCES VOH–NITA & 533075 BRITISH COLUMBIA LTD.","57,082"
"SMALL, BONITA MARY","67,856"
SMART WOOD PRODUCTS,"34,337"
SMITH CONNELLY SERVICES LIMITED,"271,823"
"SMITH, ALFONSO DIAZ","44,656"
"SMITH, IONE","34,254"
"SMITH, JEANETTE ELIZABETH, DR","36,433"
"SMITH, JOANNA H","25,652"
SMITHERS FEED STORE LTD.,"64,522"
SMITHS DETECTION MONTREAL INC.,"31,640"
SMITHS MEDICAL CANADA LTD.,"222,013"
SMOKEY LOGGING LTD.,"302,322"
SMULAND CONTRACTING,"33,955"
SNARING RIVER HOLDINGS LTD.,"31,343"
SNAW–NAW–AS FOREST SERVICES LIMITED PARTNERSHIP,"378,957"
SNC–LAVALIN ENVIRONMENT INC.,"68,210"
SNC–LAVALIN INC.,"2,982,974"
SNT ENGINEERING LTD.,"452,921"
SNT GEOTECHNICAL LTD.,"164,967"
SOB LAKE LOGGING LTD.,"129,343"
SOCIAL PLANNING & RESEARCH COUNCIL OF BRITISH COLUMBIA,"37,500"
SOCIAL RESEARCH & DEMONSTRATION CORP,"100,000"
SOCIAL SIGNAL NETWORKS INC.,"45,798"
SOCIETE DE PROTECTION DES FORETS CONTRE LE FEU,"1,462,637"
SOCIETY FOR ECOSYSTEM RESTORATION IN NORTH CENTRAL BC,"40,501"
SODA CREEK INDIAN BAND,"31,011"
SOFTCHOICE LP,"949,028"
SOFTLANDING SOLUTIONS INC.,"96,425"
SOFTREE TECHNICAL SYSTEMS INC.,"25,850"
SOFTWARE AG (CANADA) INC.,"1,337,334"
SOHAL ORCHARDS LTD.,"41,087"
SOLANO RESOURCES INC.,"26,542"
SOLARISPRO NEWTON LANDMARK INVESTMENTS LTD.,"110,773"
SOLID CADDGROUP INC.,"181,964"
SOLUTION SPACE LTD.,"755,236"
SOMERS POULIN HALL LLP,"1,936,407"
"SOMERVILLE, CRAIG TSURIEL","57,746"
"SOMERVILLE, CRAIG TSURIEL","27,915"
SONGHEES NATION,"64,811"
SOPHOSTATS DATA SERVICES LTD.,"42,488"
SORENSON EXCAVATING LTD.,"3,081,536"
"SORENSON, RORY","25,220"
"SOROKA, ALLEN H","48,648"
SORRENTO NURSERIES LTD.,"1,626,145"
SOS OXYGEN & FIRST AID SERVICES LTD.,"26,904"
SOUCIE CONSTRUCTION LTD.,"564,094"
SOUND INVESTMENTS LTD.,"59,061"
SOURCE OFFICE FURNISHINGS,"57,351"
SOURCES ARCHAEOLOGICAL AND HERITAGE RESEARCH INC.,"190,110"
SOURISSEAU & CO. IN TRUST,"4,003,517"
SOUTH BLOCK DEVELOPMENT CORPORATION,"495,029"
SOUTH CARIBOO SEARCH & RESCUE SOCIETY,"52,354"
SOUTH COAST BRITISH COLUMBIA TRANSPORTATION AUTHORITY,"462,439,142"
"SOUTH FLORIDA GRASSING, INC.","181,915"
SOUTH QUADRA FIRE PROTECTION DISTRICT,"375,900"
SOUTHCOAST ELECTRIC LTD.,"38,869"
SOUTHEAST DISPOSAL,"95,473"
SOUTHERN ASPECT CONTRACTING,"72,968"
SOUTHERN RAILWAY OF B C LTD,"280,953"
SOUTHERN RAILWAY OF VANCOUVER ISLAND LIMITED,"150,208"
"SOUTHERN, LISA J","49,346"
SOUTHFORK HOLDINGS LTD.,"126,091"
SOUTHWEST BINDING SYSTEMS LTD.,"32,808"
SPACELIST COMMERCIAL LISTINGS LTD.,"28,390"
SPADE CONTRACTING LTD.,"61,730"
SPANMASTER STRUCTURES LTD.,"36,717"
SPATIAL RESEARCH AND DESIGN INC.,"235,805"
SPATIAL ROAD MANAGEMENT SERVICES LTD.,"73,290"
SPATIAL TECHNOLOGIES (2017) INC.,"200,424"
SPAZ LOGGING LTD.,"64,727"
SPCE AF LIMITED PARTNERSHIP,"10,128,862"
SPECIALIZED EARTHWORKS LTD.,"128,924"
SPECIALTY HOLDINGS LTD.,"30,890"
SPECTRA POWER SPORTS LTD.,"122,168"
SPECTRUM LANDSCAPES,"169,206"
SPECTRUM RESOURCE GROUP INC.,"3,104,917"
SPEERS CONSTRUCTION INC.,"419,658"
SPENCES BRIDGE IMPROVEMENT DISTRICT,"61,002"
SPICERS CANADA LIMITED,"78,570"
SPIDEX ALL TERRAIN EXCAVATING,"44,634"
SPINNAKER INVESTMENTS LTD.,"92,972"
SPIRAL CONTRACTING LTD.,"40,438"
SPIRE REAL ESTATE LIMITED PARTNERSHIP & SPIRE PLAZA 400 LTD,"2,823,717"
SPIRIT OF THE CHILDREN SOCIETY,"121,968"
SPLATSIN FIRST NATION,"441,579"
SPOONER INDUSTRIAL LTD.,"635,972"
SPOT INC.,"34,040"
SPOT SOLUTIONS LTD.,"49,161"
SPRING HILL BISON COMPANY,"26,408"
SPRINGFIELD RANCH LTD.,"65,001"
SPROAT LAKE FORESTRY SERVICES LIMITED,"98,137"
SPROULERS' ENTERPRISES LTD.,"275,335"
SPRUCE CITY DIESEL LTD.,"54,157"
SPRUCE HILL RESORT AND SPA LTD.,"28,154"
SPRUCE VALLEY CONTRACTING LTD.,"353,842"
SQOMISH FORESTRY LIMITED PARTNERSHIP,"146,128"
SQUAMISH FUNERAL CHAPEL LTD,"27,568"
SQUAMISH MILLS LTD.,"44,763"
SQUAMISH NATION,"40,000"
SQUAMISH SEARCH AND RESCUE SOCIETY,"206,069"
SQUAMISH–LILLOOET REGIONAL DISTRICT,"4,131,432"
SRK CONSULTING (CANADA) INC.,"121,581"
SRSN VENTURES LTD.,"30,884"
SSA QUANTITY SURVEYORS LTD.,"110,819"
SSJ DEVELOPMENTS LTD.,"292,940"
ST. JOHN AMBULANCE,"25,002"
"STABLER, PETER J","150,083"
STAFFORD LAKE LOGGING LTD.,"295,237"
STAN BAKER TRUCKING LIMITED,"73,776"
"STANCIL, DAPHNE","43,098"
STANDARD & POOR'S DRI,"198,178"
STANHOPE DAIRY FARM LTD.,"35,205"
STANTEC ARCHITECTURE LTD.,"32,016"
STANTEC CONSULTING LTD.,"9,312,069"
STAPLES CANADA INC.,"662,542"
STARDOT ASSOCIATES INC.,"55,112"
STARFISH CHANNEL BUILDERS INC.,"288,405"
STARLANE ENTERPRISES LTD.,"53,131"
STATION TOWER DEVELOPMENTS LTD.,"630,317"
STATLU ENVIRONMENTAL CONSULTING LTD.,"120,494"
"STATMATHCOMP CONSULTING BY SCHWARZ, INC.","55,700"
STATUS ELECTRICAL CORPORATION,"196,447"
STEARNS–SMITH AND ASSOCIATES,"47,775"
STEEL RIDGE CONTRACTING LTD.,"98,007"
STEELHEAD EXCAVATING LTD.,"44,363"
"STEFFEY, RONALD LEE","62,800"
STELLAR RECRUITMENT INC.,"134,084"
STEMMER ENTERPRISES LTD.,"28,829"
STENO TRAN SERVICES INC.,"29,484"
STEPHAN CONTRACTING LTD.,"32,241"
"STEPHANIE ENSWORTH, M.D., INC.","31,575"
STEPHEN BROS. CONTRACTING LTD.,"115,740"
"STEPHEN, DON & STEPHEN, LORAINA","427,265"
"STEPHENS, EMMA","30,539"
STEPPING STONES COUNSELLING GROUP LTD.,"28,353"
STETI TRANSPORT LTD.,"44,677"
"STEVENS, ANTHONY FRANCIS","26,263"
STEVENSON LUCHIES & LEGH,"54,960"
"STEVENSON LUCHIES & LEGH, IN TRUST","25,000"
"STEVENSON, DOUG","33,141"
"STEVENSON, RONALD W D, DR","28,879"
STEWART MCDANNOLD STUART IN TRUST,"7,449,250"
"STEWART, DAVID BRADLEY","60,254"
"STEWART, JANET R","85,811"
"STEWART–PATTERSON, CHRISTOPHER H, DR","135,969"
STH BIOMASS LIMITED PARTNERSHIP,"60,866"
"STICKNEY, LES","26,977"
"STIFFLER, ANDREAS & STIFFLER, MIRJAM","89,440"
STILL CREEK PRESS LTD.,"204,616"
STILLWATER CONSULTING LTD.,"36,150"
STILLWATER FOREST SERVICES LTD.,"46,004"
STILLWOOD CAMP AND CONFERENCE CENTRE,"27,828"
STINGER WELDING LTD.,"1,002,479"
STITES CONSULTING INC.,"237,803"
"STOILEN, SHELDON T","149,226"
STOKES ECONOMIC CONSULTING INC.,"45,377"
STONE CANYON SECURITY SERVICES,"66,894"
STONECROFT PROJECT ENGINEERING LTD.,"501,729"
STORBE HOLDINGS LTD.,"202,737"
"STORK, LYNNETTE ARLENE","58,653"
STRATEGIC COMMUNICATIONS INC.,"825,380"
STRATEGIC FIRE CONTROL LTD.,"1,187,752"
STRATEGIC FOREST MANAGEMENT INC.,"66,981"
STRATEGIC NATURAL RESOURCE CONSULTANTS INC.,"7,473,434"
STRATEGIC OPTIONS CONSULTING INC.,"26,224"
STRATHCONA REGIONAL DISTRICT,"5,627,458"
STRETTON SYSTEMS & SERVICES LTD.,"99,960"
"STRINGHAM, GREG","25,034"
"STROCEL, THEODORE F","41,002"
STROH HEALTH CARE CONSULTING CORPORATION,"68,654"
STRYKER CANADA LP,"44,629"
STS'AILES,"50,000"
STSWECEM'C XGAT'TEM DEVELOPMENT LIMITED PARTNERSHIP,"598,072"
STSWECEM'C XGAT'TEM FIRST NATION,"65,643"
STUART OLSON CONSTRUCTION LTD.,"7,201,334"
STUART–NECHAKO REGIONAL HOSPITAL DISTRICT,"1,272,841"
STUDIO 531 ARCHITECTS INC.,"254,366"
SUAVAIR AERIAL IMAGING LTD.,"125,237"
"SUBARU CANADA, INC.","627,044"
SUBURBIA STUDIOS LTD.,"162,427"
SUCCEED SOLUTIONS INC.,"633,342"
SUCK IT UP ENVIRONMENTAL LTD.,"35,910"
SUGAR CANE ARCHAEOLOGY,"193,450"
SUGAR'S MASCOT COSTUMES,"25,000"
"SULEMAN, KARIM","29,037"
SUMMIT BLASTING LTD.,"228,487"
SUMMIT CANADA DISTRIBUTORS,"46,921"
SUMMIT CATERING LTD.,"3,179,202"
SUMMIT EARTHWORKS INC.,"1,342,718"
SUMMIT HELICOPTERS LTD.,"949,029"
SUMMIT REFORESTATION & FOREST MANAGEMENT LTD.,"1,238,614"
SUN COAST CONSULTING LTD.,"374,086"
SUN LIFE ASSURANCE COMPANY OF CANADA,"289,207"
SUN PEAKS MOUNTAIN RESORT ASSOCIATION,"525,228"
SUNDRY ACCOUNTS,"150,212"
SUNNY VALE FARM LTD.,"40,370"
SUNRIDER RANCH,"26,864"
SUNSHINE COAST REGIONAL DISTRICT,"293,997"
SUNSHINE COAST SEARCH AND RESCUE ASSOCIATION,"28,583"
SUNSHINE COAST TOURISM SOCIETY,"363,267"
SUNSHINE VALLEY RECREATION INC.,"101,313"
SUNSTONE (NEWTON CROSSING) HOLDINGS INC.,"229,665"
SUNWEST HELICOPTERS LTD.,"934,909"
SUPER SAVE FUELS,"31,717"
SUPER SAVE PROPANE,"73,906"
SUPERIOR CITY CONTRACTING SERVICES LTD.,"72,038"
SUPERIOR PROPANE,"140,114"
SUPER–SAVE ENTERPRISES LTD.,"62,093"
SUPREMEX INC.,"731,099"
"SURCESS, KAREN","144,391"
SURE–HAUL TRANSPORTATION LTD.,"35,824"
SURESPAN BRIDGE RENTAL LTD.,"77,280"
SURESPAN CONSTRUCTION LTD.,"18,566,288"
SURESPAN STRUCTURES LTD.,"866,174"
SURGICAL PRODUCTS SPECIALTIES,"26,206"
SURREY SEARCH AND RESCUE SOCIETY,"94,338"
SUSSEX PLACE HOLDING COMPANY INC.,"4,050,940"
"SUSTAINABLE FORESTRY INITIATIVE, INC.","26,568"
SUSTAINABLE REFRIGERATION & AIR CONDITIONING LTD,"36,047"
SUSTAINABLE RESULTS GROUP,"40,000"
SUTCO CONTRACTING LTD.,"57,247"
"SUTHERLAND, KEVIN VANCE","36,520"
SUTTON ROAD MARKING LTD.,"1,703,925"
SUTTON'S CAMPBELL RIVER FUNERAL HOME,"31,141"
SW AUDIO VISUAL,"353,944"
"SWAN, DEMI MARIE & SWAN, DANIEL GORDON","33,644"
SWANSON TRANSPORTATION CONSULTANTS LTD,"31,367"
"SWANSON, ARTHUR W H","28,285"
"SWEETLAND, ROBERT DAVID","120,852"
SWENS CONTRACTING,"132,652"
SWIFT RIVER CONSTRUCTION LIMITED,"27,278"
SWING TIME DISTRIBUTORS LIMITED,"199,752"
SWISH MAINTENANCE LIMITED,"37,273"
"SWS DETENTION GROUP, INC.","75,383"
SXD LIMITED PARTNERSHIP,"54,928"
SYLVAN VALE NURSERY LTD.,"306,555"
SYMMETREE CONSULTING GROUP LTD.,"143,821"
SYMMETRY HOLDINGS INC.,"26,234"
"SYMONDS, VANCE BRIAN","43,719"
SYNERGY SEMIOCHEMICALS CORPORATION,"294,557"
SYSTEMICS CONSULTING INC.,"84,437"
"SYVERSON, LAUREN LOUISE","54,219"
T & A ROCKWORKS INC.,"58,940"
T 229 ENTERPRISES LTD.,"72,907"
T E R CONTRACTING COMPANY LIMITED,"486,728"
T L D COMPUTERS INC.,"199,339"
T O S LTD,"41,083"
T. WEBER CONTRACTING LTD.,"100,307"
T.A. RENDEK & ASSOCIATES LTD.,"55,275"
T.D.B. CONSULTANTS INC.,"2,642,566"
T.J. CONSULTING LTD.,"26,450"
T.J. COOPER MANAGEMENT CONSULTANTS LTD.,"465,609"
T.L.C. LOGGING LTD.,"96,724"
T.R. UNDERWOOD ENGINEERING LTD.,"26,786"
TABA ENTERPRISES LTD.,"713,457"
"TABLEAU SOFTWARE, INC.","25,866"
"TABOR, GRAEME WILLIAM ALLEN","230,564"
TACHE ENTERPRISES GP LTD.,"45,123"
TACTEC STRATEGIC SOLUTIONS INC.,"100,109"
TACTICAL ADVANTAGE LAW ENFORCEMENT PRODUCTS INC.,"26,352"
